"Last Modified","Container Type","Container Description","Track Description","Ignore For Recommendations",Country,"Container Reference","Track Reference","Feature Name","First Event Timestamp","Last End Reason Tyoe","Last Event End Timestamp","Last Event Received Timestamp","Last Event Start Timestamp","Max Event End Position in millis","Max Play Duration in millis","Media duration in millis","Media type","Min Event Start Position in millis","Total plays","Total skips","Total play duration in millis"
2025-07-28T14:55:08.456Z,"Radio Station",N/A,"Biz Markie - Just a Friend",false,"United States",ra.1055200360,283031121,voice_control,2025-07-28T14:55:08.456Z,NATURAL_END_OF_TRACK,2025-07-28T14:59:11.456Z,2025-07-28T14:59:11.456Z,2025-07-28T14:55:08.456Z,243000,243000,243000,AUDIO,0,1,0,243000
2025-07-28T14:51:14.950Z,"Radio Station",N/A,"Talk Talk - It's My Life (Remastered 1997)",false,"United States",ra.1055200360,695469004,voice_control,2025-07-28T14:51:14.950Z,NATURAL_END_OF_TRACK,2025-07-28T14:55:08.950Z,2025-07-28T14:55:08.950Z,2025-07-28T14:51:14.950Z,234000,234000,234000,AUDIO,0,1,0,234000
2025-07-28T14:46:43.363Z,"Radio Station",N/A,"Daryl Hall & John Oates - Maneater",false,"United States",ra.1055200360,273750250,voice_control,2025-07-28T14:46:43.363Z,NATURAL_END_OF_TRACK,2025-07-28T14:51:15.363Z,2025-07-28T14:51:15.363Z,2025-07-28T14:46:43.363Z,272000,272000,272000,AUDIO,0,1,0,272000
2025-07-27T16:35:47.566Z,"Radio Station",N/A,"Ozzy Osbourne - No More Tears",false,"United States",ra.a-886834,1585398549,voice_control,2025-07-27T16:35:47.566Z,PLAYBACK_MANUALLY_PAUSED,2025-07-27T16:36:08.566Z,2025-07-27T16:36:08.566Z,2025-07-27T16:35:47.566Z,21000,21000,445000,AUDIO,0,1,0,21000
2025-07-27T16:31:03.755Z,"Radio Station",N/A,"Ozzy Osbourne - Flying High Again",false,"United States",ra.a-886834,1592004621,voice_control,2025-07-27T16:31:03.755Z,NATURAL_END_OF_TRACK,2025-07-27T16:35:47.755Z,2025-07-27T16:35:47.755Z,2025-07-27T16:31:03.755Z,284000,284000,284000,AUDIO,0,1,0,284000
2025-07-27T16:26:46.605Z,"Radio Station",N/A,"Ozzy Osbourne - Bark at the Moon",false,"United States",ra.a-886834,192826926,voice_control,2025-07-27T16:26:46.605Z,NATURAL_END_OF_TRACK,2025-07-27T16:31:03.605Z,2025-07-27T16:31:03.605Z,2025-07-27T16:26:46.605Z,257000,257000,257000,AUDIO,0,1,0,257000
2025-07-27T16:23:28.106Z,"Radio Station",N/A,"Daryl Hall & John Oates - I Can't Go for That (No Can Do)",false,"United States",ra.1055200360,217749916,voice_control,2025-07-27T16:23:28.106Z,PLAYBACK_MANUALLY_PAUSED,2025-07-27T16:26:46.106Z,2025-07-27T16:26:46.106Z,2025-07-27T16:23:28.106Z,198000,198000,307000,AUDIO,0,1,0,198000
2025-07-27T16:19:23.017Z,"Radio Station",N/A,"David Bowie - Let's Dance (2002 Remaster)",false,"United States",ra.1055200360,697651447,voice_control,2025-07-27T16:19:23.017Z,NATURAL_END_OF_TRACK,2025-07-27T16:23:28.017Z,2025-07-27T16:23:28.017Z,2025-07-27T16:19:23.017Z,245000,245000,245000,AUDIO,0,1,0,245000
2025-07-27T16:14:29.452Z,"Radio Station",N/A,"Whitney Houston - I Wanna Dance with Somebody (Who Loves Me)",false,"United States",ra.1055200360,840431935,voice_control,2025-07-27T16:14:29.452Z,NATURAL_END_OF_TRACK,2025-07-27T16:19:22.452Z,2025-07-27T16:19:22.452Z,2025-07-27T16:14:29.452Z,293000,293000,293000,AUDIO,0,1,0,293000
2025-07-27T16:10:29.476Z,"Radio Station",N/A,"LL COOL J - Rock the Bells",false,"United States",ra.1055200360,1443531714,voice_control,2025-07-27T16:10:29.476Z,NATURAL_END_OF_TRACK,2025-07-27T16:14:29.476Z,2025-07-27T16:14:29.476Z,2025-07-27T16:10:29.476Z,240000,240000,240000,AUDIO,0,1,0,240000
2025-07-27T16:07:46.956Z,"Radio Station",N/A,"Bow Wow Wow - I Want Candy",false,"United States",ra.1055200360,282215728,voice_control,2025-07-27T16:07:46.956Z,NATURAL_END_OF_TRACK,2025-07-27T16:10:28.956Z,2025-07-27T16:10:28.956Z,2025-07-27T16:07:46.956Z,162000,162000,162000,AUDIO,0,1,0,162000
2025-07-27T16:03:50.226Z,"Radio Station",N/A,"The Human League - Don't You Want Me",false,"United States",ra.1055200360,724437870,voice_control,2025-07-27T16:03:50.226Z,NATURAL_END_OF_TRACK,2025-07-27T16:07:47.226Z,2025-07-27T16:07:47.226Z,2025-07-27T16:03:50.226Z,237000,237000,237000,AUDIO,0,1,0,237000
2025-07-27T12:52:31.464Z,N/A,N/A,"A Million Suns",false,"United States",N/A,1803612504,"search / search_landing / ",2025-07-27T12:52:31.464Z,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",2025-07-27T12:53:30.522Z,2025-07-27T12:53:33.975Z,2025-07-27T12:52:31.464Z,59058,59058,224448,VIDEO,0,1,1,59058
2025-07-27T12:52:04.961Z,N/A,N/A,"Arch Enemy - A Million Suns",false,"United States",N/A,1768099824,"search / search_landing / artist_detail / artist_detail",2025-07-27T12:52:04.961Z,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",2025-07-27T12:52:25.223Z,2025-07-27T12:52:31.411Z,2025-07-27T12:52:04.961Z,20262,20262,225840,AUDIO,0,1,1,20262
2025-07-27T12:46:55.622Z,N/A,N/A,"Jinjer - Pit of Consciousness",false,"United States",N/A,1475962202,"search / search_landing / artist_detail / see_all",2025-07-27T12:46:55.622Z,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",2025-07-27T12:47:47.757Z,2025-07-27T12:47:48.641Z,2025-07-27T12:46:55.622Z,52135,52135,252454,AUDIO,0,1,1,52135
2025-07-27T12:42:38.563Z,N/A,N/A,"Jinjer - Someone's Daughter",false,"United States",N/A,1757655227,"search / search_landing / artist_detail / see_all",2025-07-27T12:42:38.563Z,NATURAL_END_OF_TRACK,2025-07-27T12:46:55.959Z,2025-07-27T12:46:56.026Z,2025-07-27T12:42:38.563Z,257396,257396,257396,AUDIO,0,1,0,257396
2025-07-27T12:38:22.491Z,N/A,N/A,"Jinjer - Wallflower",false,"United States",N/A,1569868216,"search / search_landing / artist_detail / see_all",2025-07-27T12:38:22.491Z,NATURAL_END_OF_TRACK,2025-07-27T12:42:40.386Z,2025-07-27T12:42:40.446Z,2025-07-27T12:38:22.491Z,257895,257895,257895,AUDIO,0,1,0,257895
2025-07-27T01:38:29.118Z,N/A,N/A,"Depeche Mode - New Life",false,"United States",N/A,665412548,"search / search_landing / catalog / see_all",2025-07-27T01:38:29.118Z,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",2025-07-27T12:33:12.953Z,2025-07-27T12:33:14.758Z,2025-07-27T12:32:57.473Z,129238,113758,224173,AUDIO,0,1,1,129238
2025-07-26T16:19:24.272Z,N/A,N/A,"Depeche Mode - Halo",false,"United States",N/A,1174246827,"search / search_landing / catalog / see_all",2025-07-26T16:19:24.272Z,NATURAL_END_OF_TRACK,2025-07-27T01:38:29.418Z,2025-07-27T01:38:29.498Z,2025-07-27T01:35:19.714Z,270187,189704,270187,AUDIO,0,1,0,270187
2025-07-27T01:15:55.266Z,"Radio Station",N/A,"Ozzy Osbourne - Mr. Tinkertrain",false,"United States",ra.a-886834,1585398361,voice_control,2025-07-27T01:15:55.266Z,PLAYBACK_MANUALLY_PAUSED,2025-07-27T01:17:15.266Z,2025-07-27T01:17:15.266Z,2025-07-27T01:15:55.266Z,80000,80000,357000,AUDIO,0,1,0,80000
2025-07-27T01:15:40.460Z,"Radio Station",N/A,"Ozzy Osbourne - See You On the Other Side",false,"United States",ra.a-886834,192899065,voice_control,2025-07-27T01:15:40.460Z,PLAYBACK_MANUALLY_PAUSED,2025-07-27T01:15:54.460Z,2025-07-27T01:15:54.460Z,2025-07-27T01:15:40.460Z,14000,14000,370000,AUDIO,0,1,0,14000
2025-07-27T01:11:18.235Z,N/A,N/A,"Ozzy Osbourne - Mama, I'm Coming Home",false,"United States",N/A,1585398546,voice_control,2025-07-27T01:11:18.235Z,PLAYBACK_MANUALLY_PAUSED,2025-07-27T01:15:29.235Z,2025-07-27T01:15:29.235Z,2025-07-27T01:11:18.235Z,251000,251000,252000,AUDIO,0,1,0,251000
2025-07-27T01:04:44.915Z,"Radio Station",N/A,"Ozzy Osbourne - Mama, I'm Coming Home",false,"United States",ra.a-886834,1585398546,voice_control,2025-07-27T01:04:44.915Z,PLAYBACK_MANUALLY_PAUSED,2025-07-27T01:06:30.915Z,2025-07-27T01:06:30.915Z,2025-07-27T01:04:44.915Z,106000,106000,252000,AUDIO,0,1,0,106000
2025-07-27T00:59:51.632Z,"Radio Station",N/A,"Ozzy Osbourne - Hellraiser",false,"United States",ra.a-886834,1585398553,voice_control,2025-07-27T00:59:51.632Z,NATURAL_END_OF_TRACK,2025-07-27T01:04:44.632Z,2025-07-27T01:04:44.632Z,2025-07-27T00:59:51.632Z,293000,293000,293000,AUDIO,0,1,0,293000
2025-07-26T16:07:34.878Z,N/A,N/A,"Depeche Mode - Policy of Truth",false,"United States",N/A,1174246890,"search / search_landing / catalog / see_all",2025-07-26T16:07:34.878Z,NATURAL_END_OF_TRACK,2025-07-26T16:19:24.275Z,2025-07-26T16:19:24.321Z,2025-07-26T16:18:16.065Z,295280,213120,295280,AUDIO,0,1,0,295280
2025-07-26T16:03:10.791Z,N/A,N/A,"Depeche Mode - Master and Servant",false,"United States",N/A,665414560,"search / search_landing / catalog / see_all",2025-07-26T16:03:10.791Z,NATURAL_END_OF_TRACK,2025-07-26T16:07:34.886Z,2025-07-26T16:07:34.922Z,2025-07-26T16:03:44.515Z,252933,230371,252933,AUDIO,0,1,0,252933
2025-07-26T01:33:02.010Z,N/A,N/A,"Depeche Mode - Barrel of a Gun",false,"United States",N/A,1174247381,"search / search_landing / catalog / see_all",2025-07-26T01:33:02.010Z,NATURAL_END_OF_TRACK,2025-07-26T16:03:10.929Z,2025-07-26T16:03:10.973Z,2025-07-26T16:01:18.699Z,336293,168624,336293,AUDIO,0,1,0,336293
2025-07-26T04:10:25.108Z,Playlist,N/A,"OCEANO - Blossom (Nature)",false,"United States","pl.7443acde692445d0b48a53e2791392e5",1746189998,voice_control,2025-07-26T04:10:25.108Z,PLAYBACK_MANUALLY_PAUSED,2025-07-26T04:10:29.108Z,2025-07-26T04:10:29.108Z,2025-07-26T04:10:25.108Z,4000,4000,206000,AUDIO,0,1,0,4000
2025-07-26T01:29:01.242Z,N/A,N/A,"Depeche Mode - A Question of Time",false,"United States",N/A,665416554,"search / search_landing / catalog / see_all",2025-07-26T01:29:01.242Z,NATURAL_END_OF_TRACK,2025-07-26T01:33:01.668Z,2025-07-26T01:33:01.707Z,2025-07-26T01:29:01.242Z,240426,240426,240426,AUDIO,0,1,0,240426
2025-07-26T01:24:43.290Z,N/A,N/A,"Depeche Mode - Nothing",false,"United States",N/A,1174247226,"search / search_landing / catalog / see_all",2025-07-26T01:24:43.290Z,NATURAL_END_OF_TRACK,2025-07-26T01:29:01.463Z,2025-07-26T01:29:01.494Z,2025-07-26T01:24:43.290Z,258173,258173,258173,AUDIO,0,1,0,258173
2025-07-26T01:20:51.151Z,N/A,N/A,"Depeche Mode - People Are People",false,"United States",N/A,665414308,"search / search_landing / catalog / see_all",2025-07-26T01:20:51.151Z,NATURAL_END_OF_TRACK,2025-07-26T01:24:43.124Z,2025-07-26T01:24:43.167Z,2025-07-26T01:20:51.151Z,231973,231973,231973,AUDIO,0,1,0,231973
2025-07-26T01:13:37.063Z,N/A,N/A,"Depeche Mode - Enjoy the Silence",false,"United States",N/A,1174246889,"search / search_landing / catalog / see_all",2025-07-26T01:13:37.063Z,NATURAL_END_OF_TRACK,2025-07-26T01:20:51.085Z,2025-07-26T01:20:51.132Z,2025-07-26T01:15:14.061Z,372827,337024,372827,AUDIO,0,1,0,372827
2025-07-25T19:28:30.174Z,Album,"Juice WRLD & XXXTENTACION - The Way - Single","Juice WRLD & XXXTENTACION - The Way",false,"United States",1823834435,1823834436,home,2025-07-25T19:28:30.174Z,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",2025-07-26T01:13:35.360Z,2025-07-26T01:13:36.892Z,2025-07-26T01:13:00.413Z,105927,34947,230000,AUDIO,0,1,1,80640
2025-07-26T01:12:42.156Z,N/A,N/A,"Justin Bieber - Changes",false,"United States",N/A,1496639778,N/A,2025-07-26T01:12:42.156Z,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",2025-07-26T01:12:59.373Z,2025-07-26T01:13:00.296Z,2025-07-26T01:12:42.156Z,17217,17217,135492,AUDIO,0,1,1,17217
2025-07-24T03:11:08.336Z,Album,"David Guetta & Sia - Beautiful People - Single","David Guetta & Sia - Beautiful People",false,"United States",1795765069,1795765087,"search / playlist_detail / room / artist_detail / room / album_detail",2025-07-24T03:11:08.336Z,PLAYBACK_MANUALLY_PAUSED,2025-07-25T22:08:19.260Z,2025-07-25T22:08:19.310Z,2025-07-25T22:08:17.170Z,83991,54591,187000,AUDIO,0,1,0,83271
2025-07-25T22:06:23.765Z,Album,"Sam Smith - To Be Free - Single","Sam Smith - To Be Free",false,"United States",1827908844,1827908845,"search / artist_detail / room / album_detail",2025-07-25T22:06:23.765Z,PLAYBACK_MANUALLY_PAUSED,2025-07-25T22:06:44.075Z,2025-07-25T22:06:44.114Z,2025-07-25T22:06:42.903Z,151172,11580,255000,AUDIO,0,1,0,19949
2025-07-21T16:22:45.180Z,Album,"Addison Rae - Addison","Addison Rae - Fame is a Gun",false,"United States",1809015416,1809015879,"search / artist_detail",2025-07-21T16:22:45.180Z,PLAYBACK_MANUALLY_PAUSED,2025-07-25T19:39:00.647Z,2025-07-25T19:39:00.676Z,2025-07-25T19:36:26.958Z,160797,153689,183000,AUDIO,0,1,0,266951
2025-07-25T19:32:12.101Z,Album,"ROSÉ - Messy (From F1® The Movie) - Single","ROSÉ - Messy (From F1® The Movie)",false,"United States",1812102239,1812102249,"search / artist_detail / album_detail",2025-07-25T19:32:12.101Z,SCRUB_BEGIN,2025-07-25T19:32:39.191Z,2025-07-25T19:32:39.250Z,2025-07-25T19:32:39.147Z,69890,60195,179000,AUDIO,0,1,0,60669
2025-07-25T19:27:37.899Z,Album,"Lil Nas X - LEAN ON MY BODY - Single","Lil Nas X - LEAN ON MY BODY",false,"United States",1802954532,1802954533,"search / artist_detail / artist_detail / room / album_detail",2025-07-25T19:27:37.899Z,PLAYBACK_MANUALLY_PAUSED,2025-07-25T19:28:07.596Z,2025-07-25T19:28:07.625Z,2025-07-25T19:27:49.008Z,37043,18588,205000,AUDIO,0,1,0,27046
2025-07-25T19:26:59.858Z,Album,"Lil Nas X - Days Before Dreamboy","Lil Nas X - LIGHT AGAIN!",false,"United States",1804385023,1804385260,"search / artist_detail / artist_detail / album_detail",2025-07-25T19:26:59.858Z,PLAYBACK_MANUALLY_PAUSED,2025-07-25T19:27:18.734Z,2025-07-25T19:27:18.769Z,2025-07-25T19:27:13.806Z,6853,4928,177000,AUDIO,0,1,0,8362
2025-07-25T19:26:49.342Z,Album,"Lil Nas X - Days Before Dreamboy","Lil Nas X - HOTBOX",false,"United States",1804385023,1804385247,"search / artist_detail / artist_detail / album_detail",2025-07-25T19:26:49.342Z,PLAYBACK_MANUALLY_PAUSED,2025-07-25T19:26:50.736Z,2025-07-25T19:26:50.782Z,2025-07-25T19:26:49.342Z,1394,1394,182000,AUDIO,0,1,0,1394
2025-07-25T19:23:54.868Z,Album,"Dasha - Not At This Party - Single","Dasha - Not At This Party",false,"United States",1794439510,1794439511,"search / artist_detail / room / album_detail / album_detail",2025-07-25T19:23:54.868Z,SCRUB_BEGIN,2025-07-25T19:24:27.852Z,2025-07-25T19:24:28.004Z,2025-07-25T19:24:27.852Z,125276,117356,212000,AUDIO,0,1,0,117419
2025-07-24T01:39:42.348Z,Album,"Depeche Mode - Memento Mori","Depeche Mode - Speak To Me",false,"United States",1670265523,1670266069,"search / artist_detail / album_detail",2025-07-24T01:39:42.348Z,OTHER,2025-07-25T16:38:21.334Z,2025-07-25T16:38:21.446Z,2025-07-25T16:36:22.875Z,275912,275912,275912,AUDIO,0,1,0,394371
2025-07-24T01:35:38.751Z,Album,"Depeche Mode - Memento Mori","Depeche Mode - Never Let Me Go",false,"United States",1670265523,1670266066,"search / artist_detail / album_detail",2025-07-24T01:35:38.751Z,NATURAL_END_OF_TRACK,2025-07-25T16:36:23.043Z,2025-07-25T16:36:23.076Z,2025-07-25T16:32:19.198Z,243845,243845,243845,AUDIO,0,2,0,487690
2025-07-24T01:31:19.836Z,Album,"Depeche Mode - Memento Mori","Depeche Mode - Always You",false,"United States",1670265523,1670265853,"search / artist_detail / album_detail",2025-07-24T01:31:19.836Z,NATURAL_END_OF_TRACK,2025-07-25T16:32:19.255Z,2025-07-25T16:32:19.328Z,2025-07-25T16:28:00.298Z,258957,258957,258957,AUDIO,0,2,0,517914
2025-07-23T17:41:43.913Z,Album,"Depeche Mode - Memento Mori","Depeche Mode - People Are Good",false,"United States",1670265523,1670265842,"search / artist_detail / album_detail",2025-07-23T17:41:43.913Z,NATURAL_END_OF_TRACK,2025-07-25T16:28:00.271Z,2025-07-25T16:28:00.314Z,2025-07-25T16:23:36.236Z,264035,264035,264035,AUDIO,0,2,0,790168
2025-07-23T17:37:38.541Z,Album,"Depeche Mode - Memento Mori","Depeche Mode - Before We Drown",false,"United States",1670265523,1670265838,"search / artist_detail / album_detail",2025-07-23T17:37:38.541Z,NATURAL_END_OF_TRACK,2025-07-25T16:23:36.335Z,2025-07-25T16:23:36.376Z,2025-07-25T16:21:04.050Z,245203,245203,245203,AUDIO,0,2,0,490406
2025-07-23T17:33:21.873Z,Album,"Depeche Mode - Memento Mori","Depeche Mode - Caroline's Monkey",false,"United States",1670265523,1670265836,"search / artist_detail / album_detail",2025-07-23T17:33:21.873Z,NATURAL_END_OF_TRACK,2025-07-25T16:19:08.460Z,2025-07-25T16:19:08.499Z,2025-07-25T16:17:32.776Z,256595,256594,256595,AUDIO,0,2,0,513190
2025-07-25T11:46:02.786Z,N/A,N/A,"Alice In Chains - Nutshell",false,"United States",N/A,268435292,voice_control,2025-07-25T11:46:02.786Z,PLAYBACK_MANUALLY_PAUSED,2025-07-25T11:48:34.339Z,2025-07-25T11:48:34.339Z,2025-07-25T11:46:05.339Z,149000,149000,259000,AUDIO,0,1,0,311000
2025-07-23T17:29:06.842Z,Album,"Depeche Mode - Memento Mori","Depeche Mode - Soul With Me",false,"United States",1670265523,1670265834,"search / artist_detail / album_detail",2025-07-23T17:29:06.842Z,NATURAL_END_OF_TRACK,2025-07-25T01:22:27.819Z,2025-07-25T01:22:27.881Z,2025-07-25T01:20:42.598Z,255007,255006,255007,AUDIO,0,2,0,369800
2025-07-24T18:58:31.468Z,N/A,N/A,"Travis Scott - Antidote",false,"United States",N/A,1456179771,search,2025-07-24T18:58:31.468Z,PLAYBACK_MANUALLY_PAUSED,2025-07-24T18:59:25.492Z,2025-07-24T18:59:25.537Z,2025-07-24T18:59:24.214Z,10615,6882,262000,AUDIO,0,1,0,11893
2025-06-28T20:24:26.720Z,N/A,N/A,"SZA - 30 For 30 (with Kendrick Lamar)",false,"United States",N/A,1796270267,search,2025-06-28T20:24:26.720Z,PLAYBACK_MANUALLY_PAUSED,2025-07-24T18:52:11.725Z,2025-07-24T18:52:11.763Z,2025-07-24T18:47:45.830Z,276735,271208,278000,AUDIO,0,1,0,3598500
2025-07-22T15:00:48.362Z,Album,"Depeche Mode - Memento Mori","Depeche Mode - My Favourite Stranger",false,"United States",1670265523,1670265833,"search / artist_detail / album_detail",2025-07-22T15:00:48.362Z,OTHER,2025-07-24T16:51:18.220Z,2025-07-24T16:51:18.293Z,2025-07-24T16:48:58.007Z,237297,143720,237296,AUDIO,0,1,0,377509
2025-07-22T14:56:33.994Z,Album,"Depeche Mode - Memento Mori","Depeche Mode - Don't Say You Love Me",false,"United States",1670265523,1670265832,"search / artist_detail / album_detail",2025-07-22T14:56:33.994Z,NATURAL_END_OF_TRACK,2025-07-24T16:48:58.082Z,2025-07-24T16:48:58.144Z,2025-07-24T16:45:09.609Z,228473,228473,228473,AUDIO,0,2,0,456946
2025-07-22T14:52:35.228Z,Album,"Depeche Mode - Memento Mori","Depeche Mode - Ghosts Again",false,"United States",1670265523,1670265831,"search / artist_detail / album_detail",2025-07-22T14:52:35.228Z,NATURAL_END_OF_TRACK,2025-07-24T16:45:09.715Z,2025-07-24T16:45:09.776Z,2025-07-24T16:41:10.770Z,238945,238945,238945,AUDIO,0,2,0,477890
2025-07-22T14:34:18.525Z,Album,"Depeche Mode - Memento Mori","Depeche Mode - Wagging Tongue",false,"United States",1670265523,1670265830,"search / artist_detail / album_detail",2025-07-22T14:34:18.525Z,NATURAL_END_OF_TRACK,2025-07-24T16:41:10.542Z,2025-07-24T16:41:10.560Z,2025-07-24T16:40:58.581Z,204650,174859,204650,AUDIO,0,2,0,409300
2025-07-24T15:51:52.453Z,N/A,N/A,"Lewis Capaldi - Survive",false,"United States",N/A,1819073311,search,2025-07-24T15:51:52.453Z,SCRUB_BEGIN,2025-07-24T15:56:11.039Z,2025-07-24T15:56:11.952Z,2025-07-24T15:56:11.039Z,122346,107012,225000,AUDIO,0,1,0,123278
2025-07-24T03:19:18.531Z,Album,"Jax Jones & Emei - Stereo - Single","Jax Jones & Emei - Stereo",false,"United States",1822561229,1822561327,"search / artist_detail / artist_detail / album_detail",2025-07-24T03:19:18.531Z,PLAYBACK_MANUALLY_PAUSED,2025-07-24T03:20:25.568Z,2025-07-24T03:20:25.618Z,2025-07-24T03:19:32.977Z,121883,52591,147000,AUDIO,0,1,0,52591
2025-07-24T03:08:37.461Z,Album,"Mt. Joy & Gigi Perez - In The Middle - Single","Mt. Joy & Gigi Perez - In The Middle",false,"United States",1814957314,1814957315,"search / playlist_detail / room / artist_detail / album_detail",2025-07-24T03:08:37.461Z,PLAYBACK_MANUALLY_PAUSED,2025-07-24T03:08:48.880Z,2025-07-24T03:08:48.921Z,2025-07-24T03:08:40.909Z,30695,7971,179000,AUDIO,0,1,0,10486
2025-07-24T03:06:54.153Z,Playlist,"HITS 2025 - Today's Hits","KATSEYE - Gabriela",false,"United States","pl.f8f5a99597794dcfac4bc206bf309c93",1811464273,"search / playlist_detail",2025-07-24T03:06:54.153Z,PLAYBACK_MANUALLY_PAUSED,2025-07-24T03:06:56.230Z,2025-07-24T03:06:56.272Z,2025-07-24T03:06:54.153Z,2077,2077,197000,AUDIO,0,1,0,2077
